Real 	 Imaginary 
1.904356e+00 	 -1.155044e+01 
-5.228711e+00 	 -6.432574e+00 
-3.663761e+00 	 1.973683e+00 
-3.915321e+00 	 -1.711153e+00 
6.086369e+00 	 -2.347108e+00 
2.514353e+00 	 2.407205e+00 
5.915044e+00 	 1.306185e+00 
-7.012814e-01 	 -7.678254e+00 
-1.362150e+00 	 -2.128679e+00 
-5.958041e+00 	 -1.155101e-01 
-1.284729e+01 	 7.639536e+00 
-1.880318e+00 	 -3.910670e+00 
2.078554e+00 	 7.047965e+00 
-1.664196e+00 	 4.023133e+00 
3.869691e+00 	 -1.017202e+01 
3.012300e-01 	 9.840893e-01 
1.267081e+00 	 2.718407e+00 
-2.435635e+00 	 4.112205e+00 
-2.473602e+00 	 -6.180184e+00 
-9.633808e+00 	 -5.749406e+00 
8.219912e+00 	 -3.020568e+00 
-2.108866e+00 	 3.796630e+00 
-1.808299e+00 	 2.631713e+00 
2.598960e+00 	 -1.925862e+00 
-3.943896e-01 	 -3.112640e-01 
-7.104990e+00 	 6.929533e+00 
-7.067482e+00 	 -4.454336e+00 
-2.366845e+00 	 7.262738e-01 
1.664615e+00 	 2.894614e+00 
-6.864158e+00 	 -5.111520e+00 
4.406193e+00 	 -1.852633e+00 
-2.091786e+00 	 7.202601e+00 
-9.920512e+00 	 5.196932e-01 
5.320552e+00 	 -4.432615e+00 
-3.310864e+00 	 6.813687e+00 
1.347865e+00 	 8.872149e-01 
6.748495e+00 	 -3.432716e+00 
3.925174e-01 	 -3.977422e+00 
5.097234e+00 	 -1.842968e+00 
-6.521861e+00 	 -2.231776e+00 
-1.194894e+00 	 1.813363e+00 
6.105691e+00 	 -1.810014e-01 
-2.812590e+00 	 -2.489215e+00 
3.241777e-01 	 -5.106597e+00 
-5.113019e+00 	 4.024092e+00 
-4.900244e+00 	 -2.490157e+00 
2.735646e+00 	 -5.859152e+00 
-7.107585e-01 	 -7.188970e+00 
6.018651e+00 	 3.891631e-01 
-1.769175e+00 	 -7.263770e+00 
2.904775e+00 	 1.388679e+00 
-4.475186e+00 	 -1.381089e+00 
3.368025e+00 	 -4.620366e-01 
-4.253680e-01 	 -4.958423e+00 
4.027248e+00 	 -1.861416e+00 
4.096132e-01 	 -4.199680e+00 
5.851693e+00 	 2.492021e+00 
-7.329409e+00 	 -1.833162e+00 
5.387949e+00 	 1.452510e+00 
-3.163526e+00 	 -4.610891e+00 
-3.800875e+00 	 6.344637e+00 
-2.471244e+00 	 -6.800568e-01 
-2.169086e-01 	 -4.767068e+00 
2.514997e+00 	 -5.881203e+00 
-2.353386e+00 	 3.136048e+00 
-1.975848e-01 	 3.143396e-01 
-4.344922e-01 	 9.496558e-01 
-2.366462e+00 	 -5.435992e+00 
-2.682343e+00 	 5.478774e+00 
6.566207e-02 	 2.415455e-01 
-2.389757e+00 	 9.848516e-01 
-6.096934e+00 	 1.318929e-01 
-5.969755e+00 	 -5.932158e-01 
2.849559e+00 	 -2.887013e+00 
4.162914e+00 	 -4.332727e+00 
7.404362e-01 	 2.371847e+00 
7.410302e-01 	 1.355924e+00 
-2.089555e+00 	 -6.373923e-01 
-8.612580e+00 	 2.265097e+00 
2.519248e+00 	 4.101637e+00 
5.503665e+00 	 3.012169e+00 
-8.653056e+00 	 2.687813e+00 
-1.028479e+00 	 2.601730e-01 
1.932404e+00 	 3.548323e-01 
-3.871688e+00 	 8.360980e-01 
-2.509501e+00 	 -4.958792e-01 
2.882907e+00 	 -8.777445e-03 
-4.856773e+00 	 -3.119259e-01 
-3.464719e+00 	 -5.597988e+00 
-3.422718e-01 	 -3.583912e+00 
-2.110421e+00 	 -3.913205e-01 
-7.480592e+00 	 5.077371e+00 
-3.425539e+00 	 4.268173e-01 
-3.357813e+00 	 1.879034e+00 
1.324576e+00 	 3.593211e+00 
-2.101055e+00 	 -6.790930e-01 
-3.896887e-01 	 1.337969e-01 
-3.211778e+00 	 6.681233e-01 
3.890276e+00 	 -2.191018e+00 
-2.600431e+00 	 -6.967380e+00 
-3.057267e+00 	 1.633974e+00 
-2.862386e+00 	 -1.902705e+00 
-6.575311e+00 	 -4.038342e+00 
4.913107e-01 	 -5.808810e+00 
-8.906996e-01 	 8.561618e-01 
5.950701e+00 	 2.603035e+00 
9.584183e+00 	 -2.095475e+00 
2.060153e+00 	 6.956529e+00 
6.778381e+00 	 1.478910e+00 
-6.781546e+00 	 -1.238674e+00 
-3.769789e+00 	 -5.236112e-01 
-4.535633e+00 	 -4.149187e+00 
3.588757e+00 	 3.719505e+00 
-3.239530e+00 	 -1.189416e+00 
-3.802521e-01 	 5.568328e+00 
1.927380e-01 	 -4.706633e+00 
1.009241e+00 	 -7.722633e+00 
-4.058468e+00 	 -9.690183e+00 
6.855583e+00 	 -3.535405e+00 
4.085494e+00 	 -5.017615e-01 
-7.107849e+00 	 -2.286456e+00 
-4.295464e+00 	 6.337570e-03 
-6.380543e+00 	 -3.655517e-01 
-3.035995e+00 	 2.357699e+00 
-2.882251e+00 	 -3.938368e+00 
9.991223e-01 	 -3.849645e+00 
2.914091e-01 	 2.271987e+00 
7.202897e+00 	 -5.429939e+00 
2.176072e+00 	 3.692482e+00 
-7.018823e-01 	 1.820908e+00 
4.741687e+00 	 3.545021e+00 
1.374805e+00 	 8.820868e-01 
2.010870e+00 	 5.134443e+00 
4.443780e+00 	 6.323517e-01 
-1.914436e+00 	 -2.450846e+00 
-6.596777e+00 	 -3.397763e+00 
1.645256e+00 	 -2.585547e+00 
1.435927e+00 	 1.298704e+00 
6.598765e-01 	 -1.140222e+00 
1.263949e+00 	 1.999264e+00 
1.354874e+00 	 5.141487e+00 
-9.067811e+00 	 -4.844296e+00 
6.408628e-01 	 -7.131904e-01 
-8.228894e-01 	 3.678926e-01 
-1.664665e+00 	 -4.979860e+00 
3.278729e+00 	 2.627229e+00 
9.135501e-02 	 1.485746e+00 
-7.113183e+00 	 1.918891e+00 
-2.939372e+00 	 -1.100468e+00 
1.728081e+00 	 2.843832e+00 
-5.108608e+00 	 2.124672e+00 
6.376023e+00 	 -5.016790e+00 
2.743666e+00 	 -3.844153e+00 
3.548810e+00 	 -4.952691e-01 
-6.458659e+00 	 -3.032065e+00 
-2.110205e+00 	 -6.982131e-02 
4.336269e+00 	 4.459453e+00 
-9.072108e+00 	 -3.828901e+00 
5.113012e+00 	 -6.287021e+00 
1.553614e+00 	 2.812543e+00 
-1.014529e+01 	 7.747613e+00 
4.171307e+00 	 7.303417e-01 
-7.195589e+00 	 -4.184163e+00 
-3.548398e+00 	 -1.988778e+00 
-4.915910e+00 	 -4.269863e+00 
-2.610513e+00 	 -8.167102e+00 
2.776214e+00 	 -9.555783e+00 
1.641826e+00 	 -1.089816e+00 
6.131312e+00 	 9.173348e+00 
-8.941934e-01 	 -1.523916e+00 
-9.462460e+00 	 2.659450e+00 
4.600566e+00 	 -8.039466e+00 
-5.236089e+00 	 1.668338e+00 
1.934927e+00 	 -3.169709e+00 
-7.474095e+00 	 -1.012806e+01 
-4.207166e+00 	 -6.145129e+00 
6.091735e+00 	 -2.625579e+00 
-1.446692e+00 	 -5.946546e+00 
1.367538e+00 	 -1.000566e+01 
-5.416170e+00 	 -1.011898e+00 
-2.859583e+00 	 1.511431e-01 
2.273587e-01 	 -8.213469e+00 
1.895156e+00 	 -4.113476e+00 
8.119970e+00 	 5.078253e+00 
-7.919087e-01 	 -2.466274e+00 
2.945810e+00 	 -3.888017e+00 
1.257009e+00 	 3.667860e+00 
1.516649e+00 	 1.843439e+00 
1.210629e+00 	 -6.884078e+00 
-4.224237e+00 	 -3.961844e-01 
-3.285684e+00 	 -2.311140e+00 
-4.733865e-01 	 8.600644e-01 
2.333367e+00 	 1.124680e+00 
-1.890103e+00 	 2.212984e+00 
4.456391e+00 	 2.467301e+00 
5.556801e-01 	 3.236824e+00 
-4.419928e+00 	 -6.537710e+00 
-8.639483e+00 	 -1.303356e+00 
-4.552893e+00 	 -1.870527e+00 
6.254495e+00 	 -4.714308e+00 
3.978842e+00 	 2.037365e+00 
-1.502656e+00 	 -1.200083e+00 
1.977301e-01 	 4.107637e+00 
1.754491e+01 	 -1.051817e+01 
1.503339e+00 	 2.813915e+00 
-3.897304e+00 	 -5.995326e+00 
8.184595e-01 	 -3.962099e+00 
6.875050e-01 	 -3.685153e+00 
2.063324e+00 	 4.267345e+00 
-2.266089e+00 	 -1.994284e+00 
2.182156e+00 	 3.844677e-02 
9.994195e-01 	 -3.839227e+00 
-3.133170e+00 	 -1.232220e+00 
3.339328e+00 	 2.865086e-01 
2.454403e+00 	 2.173692e+00 
3.739574e+00 	 -3.712353e+00 
7.720060e+00 	 7.111733e-01 
-4.855497e+00 	 1.765255e+00 
-1.260567e+00 	 -9.503982e-01 
-3.208406e+00 	 -4.844855e+00 
-7.499737e+00 	 1.090668e+00 
-3.574092e+00 	 -2.554271e+00 
5.717822e+00 	 2.701023e+00 
1.738435e+00 	 -6.336461e-01 
-5.618006e+00 	 2.545221e+00 
6.754992e-01 	 -1.895946e+00 
-9.257258e-01 	 -2.653480e+00 
-5.850713e+00 	 3.133152e+00 
8.288569e+00 	 -4.284397e-01 
-3.672605e+00 	 -4.962310e-01 
8.331330e+00 	 5.178692e+00 
2.986415e+00 	 -5.272244e+00 
4.089931e+00 	 1.039779e+00 
-2.766509e-01 	 2.382327e-01 
-3.307871e-01 	 -1.677385e+00 
1.194510e+00 	 -1.306309e-01 
2.518159e-01 	 5.836189e+00 
8.402390e-01 	 -4.290633e+00 
-1.235308e-01 	 1.221341e+00 
6.634888e-01 	 -3.559928e+00 
4.791340e+00 	 6.493521e-01 
-2.628161e+00 	 -1.085878e+01 
-7.841543e+00 	 4.348380e+00 
3.920253e+00 	 -1.490870e-02 
-3.276927e+00 	 -1.715549e+00 
8.591009e+00 	 -3.234197e+00 
-5.189014e+00 	 -1.228340e+00 
5.770631e+00 	 2.502148e+00 
-5.351589e-01 	 -2.398658e+00 
-2.999189e+00 	 -4.936319e+00 
2.962939e+00 	 4.941689e+00 
6.963720e+00 	 -2.425482e+00 
2.668999e+00 	 -2.782727e+00 
3.903737e+00 	 -4.219058e-01 
1.925789e+00 	 4.025077e+00 
-4.692521e+00 	 6.105051e+00 
4.486905e+00 	 -7.840604e-01 
-5.357616e-01 	 -1.911840e+00 
-3.451467e+00 	 1.139851e+00 
-5.626579e+00 	 2.198543e+00 
-8.231343e+00 	 -6.124959e+00 
3.301739e+00 	 8.133457e-01 
2.993845e+00 	 7.151083e+00 
4.226545e+00 	 -2.994403e+00 
-5.748352e+00 	 -3.687737e+00 
3.689280e-01 	 -2.208447e+00 
3.916131e+00 	 1.070644e+00 
4.168397e+00 	 -1.922818e+00 
1.949900e-02 	 -9.551994e-01 
5.383099e+00 	 -6.252751e+00 
2.521271e+00 	 -5.864705e+00 
2.519114e+00 	 -4.664498e-01 
2.050592e+00 	 -1.644977e+00 
-3.854668e+00 	 -6.598668e+00 
2.937135e-01 	 7.501054e-02 
-5.026771e+00 	 1.203660e+00 
-5.136235e-01 	 3.110420e+00 
7.205293e-02 	 -8.566152e-01 
3.810091e+00 	 -1.339107e+00 
3.083660e+00 	 5.906084e-02 
5.947461e+00 	 -3.348792e+00 
-2.034096e+00 	 6.636402e-01 
-2.967413e+00 	 -2.280941e+00 
6.138691e+00 	 -6.006042e+00 
5.613537e-01 	 -3.891202e+00 
5.333986e+00 	 -5.187136e+00 
-1.688267e+00 	 -1.637756e+00 
-3.063992e+00 	 -1.861405e+00 
-2.097944e+00 	 4.706176e+00 
2.613439e+00 	 1.120230e+00 
-9.597619e-01 	 -1.649372e-01 
-1.284356e+00 	 1.374337e+00 
-7.290039e+00 	 3.673338e+00 
-6.143587e+00 	 -1.984778e+00 
1.735317e+00 	 4.112867e+00 
2.044881e+00 	 3.952845e+00 
-9.237323e+00 	 -2.126427e+00 
3.212522e+00 	 1.061397e-01 
-3.220455e+00 	 3.021997e+00 
-4.082075e+00 	 -2.705605e+00 
-6.847475e+00 	 3.001059e+00 
-4.078259e+00 	 -8.815565e+00 
-1.126285e+01 	 -5.847151e+00 
3.403160e+00 	 -5.686534e+00 
3.911290e+00 	 3.095542e+00 
-8.194926e+00 	 2.481298e+00 
-1.031058e+00 	 -1.924407e+00 
5.192693e+00 	 2.422827e+00 
1.564498e+00 	 2.044782e+00 
7.306958e+00 	 1.115169e+00 
-3.645680e-01 	 1.535405e+00 
3.538418e+00 	 5.211782e+00 
3.088177e+00 	 -4.979483e-01 
-2.578007e-01 	 1.850825e+00 
-3.300954e+00 	 -5.005354e+00 
-1.979851e+00 	 2.451633e+00 
-3.901723e+00 	 -9.366913e-01 
-2.210021e+00 	 8.369873e-01 
-1.295222e+00 	 -3.752907e+00 
-4.082540e+00 	 -4.451079e+00 
4.200874e+00 	 6.305644e-01 
5.162003e-01 	 2.316034e+00 
1.956682e+00 	 3.927445e+00 
-4.281538e+00 	 -9.171921e-01 
-6.788850e-01 	 -4.473809e+00 
-5.964852e-01 	 -3.908920e+00 
-2.022538e+00 	 -3.461596e-01 
-1.777002e+00 	 -2.052088e+00 
3.299632e+00 	 2.795200e+00 
1.651419e+00 	 6.551641e-01 
-5.756663e+00 	 -9.075484e-01 
1.706868e+00 	 4.138425e+00 
-2.753375e+00 	 6.422842e-01 
2.342233e+00 	 -7.371248e+00 
-4.219900e+00 	 7.286765e-01 
1.310912e+00 	 -6.290235e+00 
1.690023e+00 	 -5.814580e-01 
3.610530e+00 	 -2.040919e-01 
-3.290121e+00 	 -1.595657e+00 
2.208368e+00 	 -3.487970e+00 
-4.193778e+00 	 -1.844059e+00 
3.896722e+00 	 3.167820e-01 
1.754929e+00 	 -6.320698e-01 
-6.241447e+00 	 1.235490e+00 
-2.103653e+00 	 6.330578e+00 
-2.265387e+00 	 -6.321000e+00 
-2.988827e+00 	 -1.454980e+00 
-2.589964e+00 	 3.855822e-01 
2.896961e+00 	 3.960010e+00 
-3.302530e+00 	 2.922074e-01 
-2.409792e+00 	 5.231011e+00 
1.483441e+00 	 -3.675292e+00 
2.991922e+00 	 -1.021527e+00 
-4.040047e-01 	 -2.536496e+00 
8.895693e+00 	 3.385426e+00 
-1.459936e+00 	 1.206827e+00 
-3.796339e+00 	 -4.919460e-01 
-9.634688e-01 	 1.401155e+00 
2.456985e-01 	 2.055989e+00 
3.537330e+00 	 -2.982397e+00 
6.511594e+00 	 -1.126387e+00 
-5.279852e+00 	 -2.458584e-01 
3.271569e-01 	 1.068010e+01 
-2.259138e+00 	 1.413661e-01 
2.971562e+00 	 2.356006e-02 
-4.230967e+00 	 -4.533429e+00 
-5.905070e-01 	 -4.494656e+00 
8.159564e-01 	 -3.022903e+00 
-4.927093e-01 	 -5.758420e-01 
3.738681e+00 	 -4.740182e+00 
3.156210e+00 	 2.116586e+00 
2.932842e-01 	 -5.645886e+00 
-5.615323e+00 	 -2.137193e+00 
1.513837e+00 	 8.728676e-01 
8.983182e-01 	 9.345888e+00 
-2.081884e+00 	 1.184435e+00 
-2.783796e+00 	 -1.354941e+00 
-1.405288e+00 	 -8.988495e-01 
-1.865910e+00 	 -2.998591e+00 
8.695477e+00 	 -1.298174e+00 
-7.935343e+00 	 -1.887291e+00 
-3.862210e+00 	 1.453767e+00 
-5.303324e+00 	 1.540613e+00 
-4.004065e+00 	 -4.839653e+00 
3.461540e+00 	 -2.056261e+00 
-1.115475e+00 	 2.323486e+00 
-7.985359e-01 	 6.940436e+00 
-7.187530e-01 	 -4.323739e-01 
-9.616407e+00 	 -1.133447e+00 
1.061592e+00 	 -7.356097e+00 
5.453606e-01 	 1.252505e+01 
-6.965434e+00 	 2.162946e+00 
1.801856e+00 	 -2.570542e-01 
1.161788e-01 	 -2.433620e+00 
4.554057e+00 	 -6.764638e+00 
3.051683e-01 	 5.276770e+00 
-2.380938e+00 	 -4.607271e+00 
1.527990e+00 	 -4.577364e+00 
-2.059846e+00 	 6.493573e-02 
2.309684e+00 	 1.838880e+00 
-3.333399e+00 	 6.499444e+00 
1.718885e+00 	 -3.222628e+00 
-1.246638e+00 	 4.200395e+00 
-2.131625e+00 	 1.636410e+00 
2.168829e+00 	 -7.411043e+00 
-1.350134e+00 	 6.719975e+00 
3.035722e+00 	 2.659316e+00 
-8.571817e+00 	 -2.904447e+00 
-7.791858e-01 	 -2.368878e+00 
-2.167881e+00 	 -4.427002e+00 
-3.285117e+00 	 1.808956e+00 
2.796659e-01 	 3.782374e+00 
-3.255259e+00 	 -3.959957e+00 
-3.405928e+00 	 4.402453e+00 
3.292780e+00 	 -4.574764e-01 
-2.413267e+00 	 -2.326640e+00 
1.856149e+00 	 -5.969511e+00 
-1.550618e+00 	 3.800930e+00 
-5.430405e+00 	 2.217868e+00 
-2.434499e+00 	 5.646135e+00 
1.452704e+00 	 -3.247505e+00 
-2.695698e+00 	 1.254438e+00 
1.713876e+00 	 3.788583e+00 
2.787797e+00 	 -1.657215e-01 
4.336373e+00 	 -1.167177e+00 
2.875303e+00 	 5.185711e+00 
3.271514e-01 	 6.053557e-01 
-5.574265e+00 	 -2.471999e+00 
4.558164e+00 	 2.888700e+00 
6.221631e+00 	 -3.572610e+00 
-5.620570e+00 	 -4.389904e+00 
-2.294479e+00 	 5.832631e+00 
3.143740e+00 	 -1.819979e+00 
-3.919686e-01 	 -2.408203e+00 
1.157582e+00 	 2.832595e+00 
5.497460e+00 	 4.113054e+00 
-3.658344e+00 	 -5.612891e-01 
2.183577e+00 	 2.769598e+00 
4.358459e+00 	 -2.482640e+00 
1.377026e+00 	 -2.956197e+00 
-3.619619e+00 	 1.260165e+00 
-4.766630e+00 	 3.450412e-02 
4.224660e+00 	 -1.409108e+00 
-4.381325e+00 	 -3.720393e+00 
-5.279076e-01 	 4.418382e+00 
-2.629341e-01 	 1.151055e+01 
-4.387464e+00 	 2.390059e+00 
3.852586e+00 	 8.642350e-01 
-1.795584e+00 	 -3.644985e+00 
2.368791e+00 	 -6.501843e+00 
1.949840e+00 	 -6.736935e+00 
-2.356972e+00 	 -5.586049e-01 
1.200801e+00 	 5.308935e+00 
3.172376e+00 	 -1.504045e+00 
-3.736308e-01 	 7.127093e-01 
2.107774e+00 	 4.394265e+00 
-4.291323e+00 	 -5.019427e-01 
-1.705696e+00 	 2.095285e+00 
9.045672e+00 	 -8.124596e-01 
-9.771926e+00 	 5.921508e+00 
2.803302e+00 	 -4.149302e+00 
-5.199149e+00 	 -1.104851e+01 
1.305659e+00 	 -3.707806e+00 
4.352387e-02 	 -1.315803e+00 
1.107754e+00 	 1.851820e+00 
-1.294224e+00 	 -3.466347e+00 
-2.511628e+00 	 1.950405e+00 
-6.242927e+00 	 6.287019e+00 
-3.192320e-01 	 2.984188e+00 
7.796889e+00 	 9.786586e-01 
1.612939e+00 	 -2.020145e-01 
-4.880974e+00 	 -9.066732e-01 
-5.779711e-01 	 -3.469183e+00 
-4.513072e+00 	 -4.878765e+00 
1.569436e+00 	 5.531611e+00 
-9.008065e-01 	 1.191441e+00 
4.802219e+00 	 9.819946e-01 
6.835250e+00 	 -8.960901e+00 
4.246135e+00 	 5.717770e+00 
-3.068351e-01 	 -3.311322e+00 
2.702498e+00 	 -9.780349e+00 
-4.307670e+00 	 -1.480526e+00 
9.523912e+00 	 -1.162228e+00 
-3.629789e+00 	 -4.563390e+00 
1.648433e+00 	 -5.941827e+00 
-3.888812e+00 	 -6.274654e+00 
-6.562000e+00 	 -3.940696e+00 
6.601639e+00 	 4.325662e+00 
-5.227210e-01 	 4.726726e+00 
2.332123e+00 	 -6.172092e+00 
-2.572894e-01 	 6.155515e-01 
-3.793534e+00 	 -2.026456e+00 
-2.127301e+00 	 6.648305e+00 
4.251369e+00 	 -3.412756e+00 
-7.458239e+00 	 -2.668288e+00 
-1.876322e+00 	 -2.725060e+00 
1.509103e-01 	 -1.447611e+00 
-1.428623e+00 	 -9.146324e+00 
-7.895381e+00 	 3.013122e+00 
5.828055e-01 	 -6.137657e+00 
3.150361e+00 	 1.157035e+00 
2.073492e+00 	 -5.063332e+00 
7.493812e+00 	 -9.966843e-01 
3.389021e+00 	 -1.023342e+01 
5.085163e-01 	 3.270454e+00 
-5.657098e+00 	 -3.806004e+00 
-1.289788e+00 	 6.582290e+00 
-1.756311e+00 	 3.248281e+00 
4.725487e+00 	 -3.619469e+00 
5.085121e-01 	 2.361547e+00 
-1.163516e+00 	 8.338129e-01 
2.159480e-01 	 -6.064316e+00 
2.382357e+00 	 2.508466e+00 
1.251400e+00 	 -3.743149e+00 
-2.709551e-01 	 4.683187e+00 
-1.831468e+00 	 1.118560e+01 
-2.636053e+00 	 -4.145951e+00 
-6.758990e+00 	 -1.531937e+00 
2.083545e+00 	 -1.665127e+00 
-3.168506e+00 	 -1.572836e+00 
-8.665005e-02 	 8.170974e-01 
6.076600e+00 	 3.875578e+00 
-5.731260e-01 	 -3.067591e+00 
1.130961e+00 	 -2.992902e+00 
-3.556628e+00 	 1.118852e+00 
-8.132326e-01 	 2.201185e+00 
1.629291e+00 	 -1.442208e-01 
-1.767211e+00 	 5.249113e+00 
1.055951e+00 	 2.280628e+00 
-5.569566e+00 	 8.142705e-01 
-3.415965e+00 	 -3.917780e+00 
-1.146930e+00 	 7.666118e+00 
-7.387417e-01 	 6.143878e-01 
1.998686e+00 	 -2.923765e+00 
-9.209774e-01 	 -1.149220e+00 
-3.346451e+00 	 -5.395738e+00 
-3.435919e+00 	 1.361180e+00 
-2.085495e+00 	 -5.787385e+00 
-1.689207e+00 	 5.706642e-01 
-2.593924e+00 	 -5.216152e+00 
2.645426e+00 	 -7.588248e-02 
-9.455830e-01 	 -2.437104e+00 
-2.126967e+00 	 4.376149e+00 
9.341496e+00 	 3.929562e+00 
4.515512e+00 	 1.933010e+00 
-5.010358e+00 	 4.292277e+00 
1.181099e+00 	 -4.260866e+00 
1.659469e+00 	 -3.325657e+00 
2.797355e+00 	 -9.166710e+00 
4.677348e+00 	 -2.253813e-01 
-1.498517e+00 	 5.748244e+00 
-2.206745e+00 	 1.538284e+00 
4.439761e+00 	 -1.373999e+00 
-1.105184e-01 	 7.871401e+00 
-6.780423e+00 	 1.137196e+00 
1.116362e+00 	 -2.763489e+00 
1.247241e+00 	 2.901766e+00 
4.002328e+00 	 -3.376086e+00 
-2.714941e+00 	 1.679414e+00 
-4.666829e+00 	 1.192165e+00 
-2.229137e+00 	 1.729768e+00 
-4.825639e+00 	 8.435681e-01 
-5.012682e+00 	 2.206574e+00 
4.893788e+00 	 7.262363e+00 
-1.522223e+00 	 2.641137e+00 
-2.141400e+00 	 -4.405874e+00 
3.563276e+00 	 -8.289889e-01 
1.285258e+01 	 6.427846e-01 
2.845811e+00 	 1.806651e+00 
-3.124647e+00 	 6.694547e+00 
-1.722920e+00 	 2.726679e+00 
-2.446397e+00 	 -3.275948e+00 
-6.005657e+00 	 1.346343e+00 
-2.132941e+00 	 -4.974392e+00 
-7.758899e+00 	 -3.235126e+00 
2.473775e+00 	 3.047470e-01 
-8.090235e-01 	 -3.830689e+00 
1.683836e+00 	 -3.270437e-01 
-1.538561e+00 	 5.044893e-01 
-1.847676e+00 	 -2.695758e+00 
-3.145489e+00 	 -7.341374e-01 
-1.264160e+00 	 3.106177e+00 
2.773076e+00 	 -8.672629e+00 
6.871794e+00 	 1.959217e+00 
-6.845209e+00 	 3.937371e+00 
2.116445e+00 	 -3.061630e+00 
-6.009203e+00 	 -8.308245e-01 
-1.284955e+00 	 1.013224e+00 
-2.494795e+00 	 3.015168e+00 
1.790157e+00 	 4.250544e-01 
8.616151e-01 	 -2.535133e+00 
-6.185812e+00 	 1.255502e+00 
-2.332452e+00 	 5.522844e+00 
4.134037e+00 	 -2.233855e+00 
2.980470e+00 	 -6.246894e+00 
3.573885e+00 	 -2.984621e+00 
-4.979512e+00 	 -1.231690e+00 
-1.625053e+00 	 -3.290716e+00 
-3.826676e+00 	 3.370432e+00 
-2.887708e+00 	 -7.246643e-01 
-6.270791e+00 	 -8.354998e-01 
4.839904e+00 	 -4.636675e+00 
-5.952934e+00 	 -5.500750e+00 
-3.364892e+00 	 2.481262e-02 
-4.047720e+00 	 2.463148e+00 
-7.482604e+00 	 -7.120725e+00 
7.591817e-01 	 -5.738579e+00 
1.465177e+00 	 -5.080202e+00 
-1.591152e+00 	 -3.181782e-01 
7.899043e+00 	 3.876725e+00 
-1.763901e+00 	 -6.748778e-01 
3.372274e+00 	 2.088303e+00 
1.531854e+00 	 -7.057894e-01 
7.037094e-01 	 2.006714e+00 
-2.256114e+00 	 3.877589e+00 
-2.463794e+00 	 6.142252e+00 
-6.762628e-01 	 -1.111507e+00 
2.786867e+00 	 1.000035e+01 
4.860315e+00 	 2.181531e+00 
-1.405778e+00 	 -8.173992e+00 
4.163388e+00 	 5.076038e+00 
-9.003307e+00 	 -2.932520e+00 
2.722267e-01 	 5.074038e+00 
2.624576e-02 	 1.604321e+00 
-4.527113e+00 	 1.720046e+00 
-2.288579e+00 	 3.941514e+00 
-7.221259e-01 	 -8.037946e+00 
-5.267721e-01 	 -2.138238e+00 
-2.539037e+00 	 -1.669419e-03 
-2.270067e+00 	 -2.519417e+00 
-5.218959e+00 	 -1.040676e+00 
-1.712495e+00 	 -4.605615e+00 
1.186744e-02 	 2.856130e+00 
1.276588e+00 	 3.553312e+00 
-2.599701e+00 	 -1.016764e+01 
-3.583208e+00 	 -4.285533e+00 
-4.805241e+00 	 -2.517105e+00 
-2.416972e+00 	 -1.079303e+00 
-1.179299e+00 	 -2.184451e+00 
-1.600064e+00 	 -4.991530e+00 
-1.475853e-01 	 3.619042e+00 
6.464263e-01 	 4.047973e+00 
1.821423e+00 	 -8.659995e-01 
6.960243e-01 	 -8.750218e-01 
3.064285e+00 	 -2.268323e+00 
-9.890498e-02 	 -4.866710e-01 
2.637130e+00 	 -2.310806e+00 
7.853520e+00 	 -3.780165e+00 
6.441875e+00 	 -8.701795e-02 
1.111818e+00 	 -6.324169e+00 
4.560948e+00 	 -5.788705e+00 
-3.453783e+00 	 -6.532053e+00 
-6.791213e+00 	 4.065408e+00 
2.821296e-01 	 -1.450739e+00 
-3.533505e+00 	 -1.848434e+00 
-9.249270e-01 	 8.449827e-01 
-2.048135e+00 	 1.316044e-01 
8.780582e-01 	 -1.600622e+00 
-1.099819e+00 	 2.317080e+00 
1.144810e+00 	 -3.097056e+00 
-2.513991e+00 	 1.791448e+00 
6.702595e+00 	 -7.774641e+00 
-7.124408e+00 	 1.950667e+00 
-7.121835e-01 	 -8.055392e+00 
-3.966799e+00 	 1.902392e+00 
-1.836020e+00 	 1.030713e+00 
1.473116e+00 	 6.455999e-01 
-6.354850e-01 	 1.515566e+00 
-1.062361e+00 	 -8.836215e-01 
4.850082e+00 	 -3.814333e+00 
-6.698878e+00 	 -2.747318e+00 
-1.553005e+00 	 -3.258333e+00 
-6.505068e+00 	 2.343165e+00 
2.125568e+00 	 -3.807340e+00 
2.898598e+00 	 1.286564e+00 
-2.449204e+00 	 1.483679e-02 
1.609603e+00 	 -5.020965e-01 
1.217842e+00 	 -2.184275e+00 
6.624257e+00 	 -2.872642e+00 
-3.532523e+00 	 -3.278697e+00 
-6.584714e-01 	 5.041594e+00 
-6.888942e-01 	 6.997601e-01 
-1.656939e+00 	 7.256911e+00 
-1.156873e+00 	 4.954606e+00 
1.437759e+00 	 -3.119818e+00 
-2.175141e+00 	 -3.949946e+00 
-2.502989e+00 	 -5.435814e+00 
-2.734428e+00 	 -4.883186e-01 
1.225412e+00 	 -1.347970e+00 
1.998479e+00 	 -5.606736e-01 
1.531028e+00 	 -1.171935e+00 
-1.276770e+00 	 8.369426e-02 
-5.970937e+00 	 -2.986733e-01 
-4.645241e+00 	 9.165763e+00 
-2.372605e+00 	 -3.086933e+00 
-6.424825e+00 	 -4.614470e+00 
